order_purchase_timestamp,order_delivered_customer_date,delivery_time,review_score,category_clean
2018-06-25 21:29:34,2018-06-28 15:10:57,2,5,Health Beauty
2018-05-08 08:10:26,2018-05-16 21:42:40,8,5,Watches Gifts
2018-06-01 12:05:49,2018-06-08 16:36:36,7,5,Home Appliances
2018-05-28 00:30:36,2018-06-07 21:58:41,10,5,Toys
2018-04-26 15:58:08,2018-05-04 18:28:54,8,5,Watches Gifts
2018-05-22 12:06:14,2018-06-09 14:08:35,18,5,Watches Gifts
2018-07-24 11:14:25,2018-07-26 16:22:50,2,5,Housewares
2018-04-21 00:42:04,2018-05-07 23:36:56,16,1,Auto
2018-06-07 09:06:07,2018-06-15 01:54:30,7,2,Auto
2018-06-07 09:06:07,2018-06-15 01:54:30,7,2,Auto
2018-08-18 21:46:18,2018-08-22 12:56:37,3,4,Cool Stuff
2018-07-02 17:11:15,2018-07-07 15:51:27,4,4,Bed Bath Table
2018-07-29 13:48:04,2018-08-10 17:56:54,12,5,Perfumery
2018-04-23 12:47:50,2018-05-08 14:55:35,15,4,Pet Shop
2018-04-23 12:47:50,2018-05-08 14:55:35,15,4,Pet Shop
2018-05-08 19:35:01,2018-05-15 19:48:38,7,1,Housewares
2018-08-20 14:51:27,2018-08-30 12:48:38,9,5,Musical Instruments
2018-03-21 15:11:48,2018-05-05 01:49:46,44,3,Telephony
2018-05-29 21:59:03,2018-06-02 13:41:58,3,5,Sports Leisure
2018-05-26 00:34:58,2018-06-07 20:12:18,12,5,Bed Bath Table
2018-04-06 06:59:43,2018-05-07 20:12:18,31,1,Bed Bath Table
2018-04-26 17:11:38,2018-05-03 21:04:09,7,2,Housewares
2018-04-26 17:11:38,2018-05-03 21:04:09,7,2,Housewares
2018-04-26 17:11:38,2018-05-03 21:04:09,7,2,Housewares
2018-07-15 19:52:17,2018-07-23 21:41:50,8,5,Health Beauty
2018-08-13 11:33:51,2018-08-27 18:17:41,14,5,Stationery
2018-06-19 16:32:12,2018-06-25 18:47:48,6,5,Computers Accessories
2018-06-19 16:32:12,2018-06-25 18:47:48,6,5,Computers Accessories
2018-07-02 12:52:55,2018-07-06 13:33:10,4,5,Garden Tools
2018-07-02 12:52:55,2018-07-06 13:33:10,4,5,Garden Tools
2018-07-02 12:52:55,2018-07-06 13:33:10,4,5,Garden Tools
2018-08-04 10:41:25,2018-08-10 22:38:31,6,5,Small Appliances Home Oven And Coffee
2018-06-14 11:19:09,2018-06-20 22:51:40,6,5,Health Beauty
2018-06-07 11:06:53,2018-06-21 15:08:30,14,4,Perfumery
2018-06-27 11:57:41,2018-07-02 15:03:45,5,5,Luggage Accessories
2018-05-11 11:08:39,2018-05-17 01:10:48,5,1,Fashion Bags Accessories
2018-05-02 22:30:03,2018-05-08 15:58:50,5,4,Cool Stuff
2018-06-14 13:30:07,2018-06-21 16:23:32,7,1,Health Beauty
2018-06-14 13:30:07,2018-06-21 16:23:32,7,1,Health Beauty
2018-06-14 13:30:07,2018-06-21 16:23:32,7,1,Health Beauty
2018-05-25 10:42:57,2018-06-13 19:32:19,19,5,Housewares
2018-08-14 00:22:06,2018-08-22 21:16:52,8,5,Health Beauty
2018-05-16 12:09:06,2018-06-08 18:32:22,23,1,Toys
2018-06-12 16:20:38,2018-07-09 22:51:22,27,1,Toys
2018-06-19 11:24:48,2018-06-26 13:32:41,7,5,Bed Bath Table
2018-07-19 07:48:00,2018-07-31 17:18:39,12,1,Health Beauty
2018-05-14 23:45:21,2018-05-24 22:41:49,9,5,Art
2018-06-16 17:16:44,2018-06-19 17:41:24,3,5,Furniture Living Room
2018-08-20 08:17:29,2018-08-27 15:27:42,7,4,Construction Tools Lights
2018-07-01 21:19:33,2018-07-05 21:04:11,3,5,Art
2018-05-24 20:12:30,2018-06-05 18:43:44,11,5,Costruction Tools Garden
2018-06-07 17:22:20,2018-06-14 18:32:51,7,1,Sports Leisure
2018-05-21 16:27:39,2018-05-24 16:44:50,3,5,Books Technical
2018-06-11 13:51:38,2018-06-15 19:56:54,4,5,Sports Leisure
2018-08-14 11:40:48,2018-08-17 22:58:49,3,5,Housewares
2018-08-14 11:40:48,2018-08-17 22:58:49,3,5,Housewares
2018-08-14 11:40:48,2018-08-17 22:58:49,3,5,Housewares
2018-05-10 07:34:35,2018-05-16 18:28:45,6,5,Watches Gifts
2018-05-31 22:31:15,2018-06-02 17:28:32,1,1,Industry Commerce And Business
2018-05-10 17:03:16,2018-05-18 17:20:58,8,5,Auto
2018-04-30 12:13:31,2018-05-17 18:44:20,17,5,Watches Gifts
2018-08-23 10:47:14,2018-08-29 19:06:43,6,5,Housewares
2018-08-10 14:53:51,2018-08-20 22:57:51,10,5,Housewares
2018-06-11 17:16:10,2018-06-18 14:39:00,6,4,Watches Gifts
2018-06-11 17:16:10,2018-06-18 14:39:00,6,4,Watches Gifts
2018-05-30 11:19:02,2018-06-05 12:52:09,6,1,Home Construction
2018-04-21 16:00:29,2018-04-24 23:48:51,3,2,Home Construction
2018-04-21 16:00:29,2018-04-24 23:48:51,3,2,Home Construction
2018-05-27 18:47:10,2018-06-14 16:52:37,17,5,Watches Gifts
2018-04-05 16:09:49,2018-05-01 18:27:19,26,4,Garden Tools
2018-06-13 11:43:43,2018-06-22 21:32:34,9,5,Housewares
2018-07-19 09:52:22,2018-07-26 20:41:22,7,1,Health Beauty
2018-07-22 23:03:17,2018-08-02 18:10:53,10,5,Toys
2018-06-08 16:00:35,2018-06-12 17:33:10,4,2,Books Technical
2018-04-27 21:12:00,2018-05-02 17:33:14,4,5,Furniture Decor
2018-07-17 08:35:58,2018-07-27 19:54:25,10,5,Auto
2018-06-25 22:45:30,2018-07-02 19:47:49,6,5,Garden Tools
2018-06-07 16:21:37,2018-06-13 15:44:52,5,4,Garden Tools
2018-07-21 10:14:11,2018-07-26 18:14:41,5,5,Watches Gifts
2018-05-02 15:49:08,2018-05-07 13:52:34,4,5,Perfumery
2018-07-10 15:33:31,2018-07-13 18:57:41,3,3,Stationery
2018-05-18 13:28:08,2018-06-06 15:42:48,19,5,Housewares
2018-06-06 08:09:41,2018-06-19 23:28:36,13,5,Sports Leisure
2018-07-04 06:45:05,2018-07-11 17:26:37,7,5,Housewares
2018-05-10 12:09:59,2018-05-16 20:27:57,6,5,Computers Accessories
2018-05-13 21:29:49,2018-05-16 21:10:54,2,5,Bed Bath Table
2018-05-13 21:29:49,2018-05-16 21:10:54,2,5,Furniture Decor
2018-05-13 21:29:49,2018-05-16 21:10:54,2,5,Furniture Decor
2018-05-13 21:29:49,2018-05-16 21:10:54,2,5,Bed Bath Table
2018-05-13 21:29:49,2018-05-16 21:10:54,2,5,Bed Bath Table
2018-05-13 21:29:49,2018-05-16 21:10:54,2,5,Bed Bath Table
2018-08-07 14:45:43,2018-08-16 21:28:37,9,5,Fashion Bags Accessories
2018-07-21 00:39:47,2018-07-26 20:15:38,5,5,Food
2018-07-03 10:16:32,2018-07-10 23:18:41,7,5,Construction Tools Construction
2018-05-07 13:37:30,2018-05-21 13:14:32,13,1,Toys
2018-06-03 09:46:56,2018-06-08 11:34:29,5,4,Pet Shop
2018-05-16 13:05:37,2018-06-12 19:06:34,27,2,Health Beauty
2018-02-28 16:47:08,2018-04-12 00:05:00,42,1,Office Furniture
2018-02-28 16:47:08,2018-04-12 00:05:00,42,1,Office Furniture
2018-02-28 16:47:08,2018-04-12 00:05:00,42,1,Office Furniture
2018-02-28 16:47:08,2018-04-12 00:05:00,42,1,Office Furniture
2018-02-28 16:47:08,2018-04-12 00:05:00,42,1,Office Furniture
2018-07-17 23:24:01,2018-07-25 22:04:21,7,1,Health Beauty
2018-06-21 20:47:22,2018-06-30 16:25:42,8,5,Fashion Male Clothing
2018-06-21 20:47:22,2018-06-30 16:25:42,8,5,Fashion Male Clothing
2018-06-09 14:20:15,2018-06-20 00:20:45,10,5,Watches Gifts
2018-06-09 19:07:39,2018-06-12 15:33:09,2,5,Health Beauty
2018-05-09 10:43:39,2018-05-14 16:08:52,5,1,Stationery
2018-05-09 10:43:39,2018-05-14 16:08:52,5,1,Stationery
2018-05-17 16:46:36,2018-06-08 15:12:28,21,3,Health Beauty
2018-06-16 07:41:21,2018-06-25 15:36:35,9,1,Computers Accessories
2018-05-22 22:07:46,2018-06-09 00:06:23,17,2,Sports Leisure
2018-08-12 13:02:52,2018-08-15 19:47:47,3,5,Watches Gifts
2018-04-24 22:33:30,2018-05-10 19:19:49,15,5,Housewares
2018-06-24 17:12:30,2018-07-06 17:35:42,12,5,Computers Accessories
2018-05-22 21:30:02,2018-06-05 20:52:10,13,3,Pet Shop
2018-06-07 18:53:32,2018-06-13 16:10:58,5,3,Sports Leisure
2018-06-07 18:53:32,2018-06-13 16:10:58,5,3,Sports Leisure
2018-06-07 18:53:32,2018-06-13 16:10:58,5,3,Sports Leisure
2018-06-07 18:53:32,2018-06-13 16:10:58,5,3,Sports Leisure
2018-06-15 11:30:25,2018-06-25 18:58:30,10,5,Perfumery
2018-07-12 17:48:39,2018-07-24 15:46:31,11,1,Furniture Living Room
2018-07-12 17:48:39,2018-07-24 15:46:31,11,1,Furniture Living Room
2018-04-18 10:02:03,2018-04-26 11:25:31,8,4,Construction Tools Construction
2018-08-17 11:10:21,2018-08-22 01:55:26,4,5,Luggage Accessories
2018-07-12 21:30:21,2018-07-15 13:04:07,2,5,Furniture Decor
2018-07-12 21:30:21,2018-07-15 13:04:07,2,5,Furniture Decor
2018-07-12 21:30:21,2018-07-15 13:04:07,2,5,Furniture Decor
2018-07-22 13:31:15,2018-08-02 02:57:38,10,5,Watches Gifts
2018-04-20 22:57:27,2018-05-07 20:13:52,16,4,Fashion Shoes
2018-06-18 20:33:39,2018-06-22 15:56:46,3,5,Bed Bath Table
2018-04-17 11:58:28,2018-04-30 22:33:17,13,5,Garden Tools
2018-04-17 11:58:28,2018-04-30 22:33:17,13,5,Garden Tools
2018-04-17 11:58:28,2018-04-30 22:33:17,13,5,Garden Tools
2018-07-16 13:04:10,2018-07-25 12:37:29,8,5,Watches Gifts
2018-08-13 22:26:53,2018-08-24 16:11:33,10,5,Auto
2018-07-03 18:09:03,2018-07-06 19:59:49,3,5,Health Beauty
2018-06-25 17:16:09,2018-07-03 03:20:42,7,5,Watches Gifts
2018-05-09 01:28:45,2018-05-14 22:48:25,5,5,Sports Leisure
2018-04-28 18:58:32,2018-05-08 16:25:49,9,5,Health Beauty
2018-08-04 06:24:25,2018-08-11 13:16:37,7,5,Watches Gifts
2018-06-07 10:21:23,2018-06-18 23:56:29,11,5,Fashion Male Clothing
2018-04-16 22:38:48,2018-04-26 21:13:47,9,5,Furniture Decor
2018-08-20 17:16:49,2018-08-29 19:06:50,9,5,Garden Tools
2018-08-20 15:47:56,2018-08-25 17:52:54,5,1,Pet Shop
2018-06-28 10:26:00,2018-07-13 22:52:07,15,5,Housewares
2018-04-17 18:36:27,2018-05-04 17:20:52,16,2,Construction Tools Lights
2018-05-13 19:59:38,2018-05-19 01:42:47,5,5,Garden Tools
2018-08-02 12:42:08,2018-08-13 23:31:57,11,3,Air Conditioning
2018-05-21 19:51:55,2018-05-23 15:14:20,1,5,Housewares
2018-07-08 21:08:26,2018-07-13 20:37:32,4,5,Sports Leisure
2018-04-19 22:37:35,2018-04-27 19:28:32,7,4,Computers Accessories
2018-05-11 17:09:38,2018-05-24 12:48:41,12,1,Pet Shop
2018-05-11 17:09:38,2018-05-24 12:48:41,12,1,Pet Shop
2018-06-07 13:19:51,2018-06-25 13:03:07,17,5,Computers Accessories
2018-06-15 20:46:53,2018-06-22 17:44:53,6,5,Construction Tools Construction
2018-07-24 13:07:51,2018-07-26 14:08:47,2,1,Watches Gifts
2018-07-04 16:57:26,2018-07-06 15:22:02,1,5,Computers Accessories
2018-05-20 20:24:03,2018-06-09 12:16:28,19,1,Office Furniture
2018-05-20 20:24:03,2018-06-09 12:16:28,19,1,Bed Bath Table
2018-05-20 20:24:03,2018-06-09 12:16:28,19,1,Bed Bath Table
2018-05-20 20:24:03,2018-06-09 12:16:28,19,1,Bed Bath Table
2018-06-29 21:53:40,2018-07-05 22:24:28,6,1,Telephony
2018-04-27 00:28:31,2018-05-04 17:32:56,7,5,Luggage Accessories
2018-06-28 23:30:32,2018-07-09 18:56:51,10,3,Furniture Decor
2018-06-28 23:30:32,2018-07-09 18:56:51,10,3,Furniture Decor
2018-04-24 01:00:28,2018-05-09 20:56:37,15,1,Computers Accessories
2018-05-12 13:41:48,2018-05-23 14:36:44,11,5,Pet Shop
2018-08-07 18:18:47,2018-08-20 23:36:56,13,5,Electronics
2018-07-26 08:55:04,2018-08-09 09:03:53,14,5,Electronics
2018-04-25 23:52:06,2018-05-11 21:22:06,15,5,Bed Bath Table
2018-04-04 20:50:52,2018-05-04 23:02:13,30,5,Health Beauty
2018-04-05 22:42:35,2018-04-25 13:44:44,19,4,Telephony
2018-05-09 18:26:17,2018-05-14 18:05:14,4,3,Toys
2018-05-20 20:40:41,2018-06-05 20:48:37,16,5,Perfumery
2018-05-29 08:17:20,2018-06-01 15:20:00,3,4,Auto
2018-06-10 18:05:07,2018-06-15 18:58:36,5,1,Housewares
2018-06-10 18:05:07,2018-06-15 18:58:36,5,1,Housewares
2018-04-08 13:21:28,2018-05-11 21:29:56,33,4,Bed Bath Table
2018-05-13 21:04:49,2018-05-15 14:00:15,1,5,Computers Accessories
2018-04-12 11:09:29,2018-04-27 20:03:22,15,5,Watches Gifts
2018-06-12 19:36:25,2018-06-18 14:06:30,5,1,Auto
2018-05-25 16:19:08,2018-06-15 18:40:53,21,4,Books Technical
2018-07-06 21:11:14,2018-07-19 15:26:59,12,3,Furniture Decor
2018-05-29 19:35:46,2018-06-07 14:48:43,8,5,Furniture Decor
2018-07-23 18:35:14,2018-07-27 14:04:10,3,3,Arts And Craftmanship
2018-07-23 18:35:14,2018-07-27 14:04:10,3,3,Arts And Craftmanship
2018-05-01 19:28:53,2018-05-15 19:41:07,14,5,Perfumery
2018-08-04 16:27:58,2018-08-10 19:58:42,6,5,Health Beauty
2018-06-21 14:57:23,2018-07-03 20:02:40,12,5,Health Beauty
2018-05-30 16:02:54,2018-06-19 13:58:32,19,5,Telephony
2018-06-09 11:13:03,2018-06-15 18:03:34,6,1,Bed Bath Table
2018-06-09 11:13:03,2018-06-15 18:03:34,6,1,Bed Bath Table
2018-04-24 20:56:03,2018-05-04 17:21:56,9,5,Toys
2018-07-14 16:36:52,2018-08-07 15:17:49,23,5,Office Furniture
2018-04-19 10:10:12,2018-04-26 17:08:58,7,5,Baby
2018-04-19 20:57:08,2018-04-28 12:32:51,8,4,Cool Stuff
2018-08-04 14:55:00,2018-08-24 20:15:47,20,5,Sports Leisure
2018-06-26 07:21:27,2018-06-28 17:28:52,2,3,Watches Gifts
2018-07-23 16:39:54,2018-07-26 17:11:42,3,4,Health Beauty
2018-07-23 16:39:54,2018-07-26 17:11:42,3,4,Health Beauty
2018-07-23 16:39:54,2018-07-26 17:11:42,3,4,Health Beauty
2018-07-23 16:39:54,2018-07-26 17:11:42,3,4,Health Beauty
2018-06-15 10:28:15,2018-06-26 18:34:52,11,5,Computers Accessories
2018-04-18 22:25:30,2018-05-08 19:54:57,19,5,Health Beauty
2018-06-21 22:59:57,2018-07-04 12:31:51,12,5,Auto
2018-08-02 12:06:34,2018-08-08 13:05:17,6,5,Health Beauty
2018-08-10 03:22:25,2018-08-20 20:38:51,10,5,Furniture Decor
2018-06-19 09:58:50,2018-06-27 13:08:48,8,4,Baby
2018-07-22 23:04:15,2018-08-01 18:52:29,9,5,Housewares
2018-05-23 10:10:08,2018-05-24 15:57:46,1,5,Sports Leisure
2018-08-07 20:40:10,2018-08-09 23:52:32,2,2,Electronics
2018-08-07 20:40:10,2018-08-09 23:52:32,2,2,Luggage Accessories
2018-05-20 21:37:34,2018-06-21 11:32:27,31,1,Furniture Decor
2018-04-15 11:21:00,2018-04-24 20:21:56,9,4,Watches Gifts
2018-04-30 16:01:04,2018-05-23 16:12:10,23,5,Telephony
2018-04-16 23:22:51,2018-05-09 14:12:12,22,5,Bed Bath Table
2018-04-16 23:22:51,2018-05-09 14:12:12,22,5,Bed Bath Table
2018-05-14 10:10:50,2018-05-18 13:38:57,4,5,Watches Gifts
2018-04-28 13:19:37,2018-05-05 11:26:42,6,3,Auto
2018-05-18 00:32:06,2018-06-01 18:11:16,14,1,Computers Accessories
2018-07-09 12:30:20,2018-07-12 16:03:33,3,5,Health Beauty
2018-08-17 07:09:44,2018-08-23 17:12:00,6,3,Garden Tools
2018-08-17 07:09:44,2018-08-23 17:12:00,6,3,Garden Tools
2018-08-17 07:09:44,2018-08-23 17:12:00,6,3,Garden Tools
2018-08-17 07:09:44,2018-08-23 17:12:00,6,3,Garden Tools
2018-08-17 07:09:44,2018-08-23 17:12:00,6,3,Garden Tools
2018-06-20 12:42:43,2018-06-25 15:12:12,5,4,Sports Leisure
2018-05-02 14:40:20,2018-05-07 18:46:00,5,5,Telephony
2018-05-02 14:40:20,2018-05-07 18:46:00,5,5,Computers Accessories
2018-04-25 22:01:26,2018-04-30 15:12:45,4,5,Computers Accessories
2018-08-13 21:55:54,2018-08-29 00:28:31,15,4,Home Construction
2018-05-02 17:24:08,2018-05-23 15:50:44,20,4,Office Furniture
2018-06-10 22:57:36,2018-06-12 20:49:51,1,5,Electronics
2018-05-04 19:50:51,2018-05-14 21:56:28,10,5,Telephony
2018-05-13 21:50:15,2018-06-05 14:28:54,22,5,Furniture Decor
2018-05-04 23:32:23,2018-05-09 19:08:39,4,5,Stationery
2018-06-04 10:45:08,2018-06-11 16:43:46,7,4,Health Beauty
2018-08-19 18:06:33,2018-08-23 20:16:43,4,5,Sports Leisure
2018-06-28 19:19:18,2018-07-02 19:28:40,4,3,Art
2018-06-14 13:13:24,2018-06-18 18:12:36,4,5,Housewares
2018-05-03 11:00:41,2018-06-13 21:47:35,41,2,Sports Leisure
2018-05-07 23:56:44,2018-05-10 19:31:44,2,5,Housewares
2018-06-15 11:36:26,2018-06-20 00:48:23,4,5,Sports Leisure
2018-06-14 18:43:00,2018-06-30 15:26:59,15,5,Furniture Decor
2018-08-04 20:32:29,2018-08-09 22:38:33,5,5,Pet Shop
2018-05-11 13:51:11,2018-05-21 16:16:26,10,5,Bed Bath Table
2018-05-31 15:32:11,2018-06-22 20:18:47,22,4,Baby
2018-08-03 19:33:35,2018-08-07 11:32:11,3,5,Housewares
2018-08-13 11:43:17,2018-08-21 23:47:29,8,4,Books General Interest
2018-06-26 17:57:15,2018-07-03 18:54:55,7,5,Watches Gifts
2018-08-02 12:04:55,2018-08-27 20:18:43,25,1,Watches Gifts
2018-08-02 12:04:55,2018-08-27 20:18:43,25,1,Watches Gifts
2018-06-30 11:02:45,2018-07-05 19:58:41,5,1,Home Appliances
2018-04-16 19:07:53,2018-04-26 13:26:40,9,2,Electronics
2018-04-16 19:07:53,2018-04-26 13:26:40,9,2,Watches Gifts
2018-06-26 10:35:45,2018-07-07 12:20:45,11,3,Bed Bath Table
2018-06-17 22:55:08,2018-06-26 23:33:02,9,4,Watches Gifts
2018-04-25 16:08:27,2018-06-06 22:52:35,42,5,Perfumery
2018-05-15 22:54:51,2018-05-22 17:15:30,6,3,Watches Gifts
2018-04-07 11:13:14,2018-04-25 17:24:51,18,5,Electronics
2018-05-12 20:50:47,2018-06-05 18:06:34,23,1,Computers Accessories
2018-05-21 16:38:04,2018-05-24 17:27:25,3,5,Telephony
2018-05-09 11:29:02,2018-05-17 19:06:47,8,1,Watches Gifts
2018-05-09 11:29:02,2018-05-17 19:06:47,8,1,Watches Gifts
2018-08-18 11:21:16,2018-08-27 18:56:37,9,5,Bed Bath Table
2018-08-13 20:46:51,2018-08-21 22:43:34,8,5,Bed Bath Table
2018-08-03 11:06:47,2018-08-10 20:48:34,7,5,Furniture Decor
2018-05-26 13:30:50,2018-05-29 19:41:01,3,5,Musical Instruments
2018-07-22 17:07:50,2018-08-01 19:02:32,10,5,Pet Shop
2018-06-09 16:12:08,2018-06-20 16:56:57,11,5,Home Appliances 2
2018-08-09 07:32:45,2018-08-27 23:22:26,18,5,Telephony
2018-07-25 09:57:52,2018-08-02 11:28:39,8,2,Perfumery
2018-07-25 09:57:52,2018-08-02 11:28:39,8,2,Perfumery
2018-06-11 18:43:32,2018-06-14 17:56:25,2,5,Sports Leisure
2018-05-06 15:09:38,2018-05-08 18:12:51,2,4,Electronics
2018-08-03 00:15:35,2018-08-07 20:22:52,4,4,Telephony
2018-08-03 00:15:35,2018-08-07 20:22:52,4,4,Telephony
2018-05-03 12:32:25,2018-05-10 23:54:33,7,2,Computers Accessories
2018-05-10 08:06:33,2018-05-11 20:26:17,1,5,Auto
2018-06-04 20:55:31,2018-06-15 16:53:36,10,5,Bed Bath Table
2018-05-06 03:10:51,2018-05-15 21:16:33,9,5,Electronics
2018-07-04 15:54:10,2018-07-09 19:34:33,5,4,Housewares
2018-06-27 18:26:22,2018-06-29 17:03:24,1,5,Toys
2018-07-30 14:01:12,2018-08-02 21:27:46,3,5,Bed Bath Table
2018-08-03 08:40:58,2018-08-13 20:48:30,10,2,Baby
2018-08-03 08:40:58,2018-08-13 20:48:30,10,2,Baby
2018-08-03 08:40:58,2018-08-13 20:48:30,10,2,Construction Tools Lights
2018-06-05 08:57:43,2018-06-23 00:18:24,17,5,Furniture Decor
2018-08-21 09:59:38,2018-08-23 23:08:36,2,5,Housewares
2018-08-21 09:59:38,2018-08-23 23:08:36,2,5,Housewares
2018-05-21 11:40:23,2018-06-06 11:45:30,16,5,Telephony
2018-05-04 18:40:40,2018-05-12 15:48:51,7,1,Bed Bath Table
2018-08-01 21:08:42,2018-08-08 18:22:18,6,5,Construction Tools Lights
2018-08-04 15:27:11,2018-08-14 00:08:30,9,5,Baby
2018-05-07 10:48:57,2018-06-05 15:40:55,29,4,Furniture Decor
2018-05-31 20:57:21,2018-06-13 18:42:05,12,4,Computers Accessories
2018-05-31 20:57:21,2018-06-13 18:42:05,12,4,Computers Accessories
2018-08-20 15:14:49,2018-08-29 18:43:26,9,5,Telephony
2018-06-05 18:11:03,2018-06-11 18:24:23,6,5,Agro Industry And Commerce
2018-05-06 18:38:23,2018-05-08 20:04:02,2,5,Toys
2018-06-20 16:15:40,2018-06-29 15:03:30,8,5,Garden Tools
2018-06-03 18:26:17,2018-06-11 12:57:28,7,4,Garden Tools
2018-08-23 13:33:34,2018-08-29 15:16:42,6,4,Auto
2018-08-05 17:04:16,2018-08-17 00:44:34,11,3,Housewares
2018-05-19 12:27:20,2018-05-24 16:21:50,5,5,Fashion Bags Accessories
2018-05-07 20:36:47,2018-05-09 22:38:53,2,5,Books Imported
2018-04-17 11:39:59,2018-06-02 01:14:32,45,1,Electronics
2018-06-07 13:17:32,2018-06-19 23:50:44,12,3,Watches Gifts
2018-05-12 15:27:36,2018-05-19 11:44:49,6,5,Auto
2018-04-25 18:29:03,2018-05-04 21:10:46,9,4,Computers Accessories
2018-07-28 13:10:21,2018-08-11 18:02:50,14,4,Furniture Decor
2018-05-01 21:27:28,2018-05-15 16:51:55,13,1,Garden Tools
2018-05-01 21:27:28,2018-05-15 16:51:55,13,1,Garden Tools
2018-05-14 07:29:34,2018-05-19 14:12:39,5,5,Fashion Bags Accessories
2018-03-30 19:54:23,2018-05-27 10:12:33,57,1,Sports Leisure
2018-04-26 16:18:30,2018-04-30 23:28:53,4,1,Health Beauty
2018-07-15 21:14:49,2018-08-06 19:13:24,21,4,Health Beauty
2018-05-26 18:55:12,2018-07-10 23:41:39,45,1,Bed Bath Table
2018-08-27 18:45:54,2018-08-30 21:31:37,3,5,Consoles Games
2018-05-21 14:47:30,2018-05-28 17:40:57,7,5,Toys
2018-07-18 09:53:11,2018-07-28 18:32:59,10,5,Small Appliances Home Oven And Coffee
2018-06-21 21:30:51,2018-07-03 20:18:53,11,4,Baby
2018-08-17 09:49:42,2018-08-28 23:28:40,11,5,Housewares
2018-08-08 17:46:56,2018-08-13 16:31:36,4,5,Housewares
2018-06-01 10:21:24,2018-06-07 14:31:50,6,1,Construction Tools Construction
2018-07-20 20:10:49,2018-07-31 21:32:40,11,1,Health Beauty
2018-06-21 20:09:02,2018-07-03 21:38:54,12,4,Auto
2018-06-13 23:05:29,2018-06-20 21:28:39,6,5,Watches Gifts
2018-05-09 12:03:11,2018-05-17 14:51:13,8,5,Sports Leisure
2018-05-09 12:03:11,2018-05-17 14:51:13,8,5,Sports Leisure
2018-08-14 19:30:13,2018-08-24 17:42:37,9,3,Watches Gifts
2018-07-15 13:44:55,2018-07-25 21:32:37,10,1,Watches Gifts
2018-04-04 16:35:52,2018-05-14 15:56:40,39,1,Sports Leisure
2018-08-14 17:49:36,2018-09-11 00:37:34,27,1,Bed Bath Table
2018-06-05 10:21:06,2018-06-21 21:38:23,16,5,Computers Accessories
2018-06-01 16:35:17,2018-06-12 22:25:52,11,5,Construction Tools Construction
2018-06-20 09:34:37,2018-06-26 01:22:11,5,5,Furniture Decor
2018-06-20 09:34:37,2018-06-26 01:22:11,5,5,Furniture Decor
2018-05-02 23:23:48,2018-05-14 21:40:55,11,4,Baby
2018-08-04 13:42:55,2018-08-09 16:28:49,5,5,Perfumery
2018-08-14 18:03:56,2018-08-30 19:54:23,16,1,Furniture Decor
2018-08-14 18:03:56,2018-08-30 19:54:23,16,1,Furniture Decor
2018-08-14 18:03:56,2018-08-30 19:54:23,16,1,Furniture Decor
2018-03-31 12:04:24,2018-05-06 15:38:51,36,1,Housewares
2018-03-31 12:04:24,2018-05-06 15:38:51,36,1,Housewares
2018-05-08 20:06:01,2018-05-21 14:26:36,12,4,Home Appliances 2
2018-05-07 22:23:50,2018-05-11 00:19:22,3,1,Cool Stuff
2018-05-07 22:23:50,2018-05-11 00:19:22,3,1,Baby
2018-05-06 23:03:53,2018-05-11 20:32:51,4,5,Housewares
2018-07-24 08:08:39,2018-07-30 16:16:49,6,2,Telephony
2018-04-27 15:55:27,2018-05-11 17:28:43,14,1,Health Beauty
2018-08-09 12:50:30,2018-08-20 20:03:02,11,4,Health Beauty
2018-06-02 10:22:24,2018-06-07 18:07:47,5,5,Telephony
2018-06-29 23:30:20,2018-07-11 23:48:28,12,5,Home Appliances
2018-05-26 10:10:47,2018-06-27 11:13:43,32,3,Bed Bath Table
2018-08-07 09:46:50,2018-08-20 13:09:15,13,1,Books General Interest
2018-08-07 09:46:50,2018-08-20 13:09:15,13,1,Books General Interest
2018-04-02 17:27:30,2018-06-11 23:41:52,70,2,Office Furniture
2018-06-20 18:38:29,2018-06-28 20:07:49,8,5,Perfumery
2018-08-13 16:57:13,2018-08-23 12:46:29,9,2,Bed Bath Table
2018-04-13 17:38:31,2018-04-27 20:33:12,14,5,Watches Gifts
2018-07-24 15:21:59,2018-07-27 18:49:30,3,5,Fashion Bags Accessories
2018-04-29 21:33:01,2018-05-09 22:54:43,10,5,Health Beauty
2018-05-05 12:33:51,2018-05-25 18:26:39,20,2,Watches Gifts
2018-04-21 10:23:41,2018-04-26 00:06:33,4,5,Home Appliances
2018-05-04 16:22:34,2018-05-14 16:31:11,10,5,Watches Gifts
2018-05-09 12:36:31,2018-05-10 22:52:51,1,5,Housewares
2018-04-24 09:09:27,2018-05-05 14:41:34,11,5,Furniture Decor
2018-07-13 20:00:52,2018-08-09 02:17:19,26,5,Home Appliances
2018-04-11 10:59:02,2018-04-27 20:56:52,16,4,Computers Accessories
2018-08-09 10:30:41,2018-08-17 21:33:39,8,5,Luggage Accessories
2018-06-02 21:48:38,2018-06-07 17:12:20,4,5,Baby
2018-07-24 15:47:52,2018-07-27 17:58:45,3,1,Watches Gifts
2018-05-21 11:20:18,2018-06-07 20:15:30,17,5,Electronics
2018-04-25 01:01:56,2018-04-26 20:41:46,1,5,Sports Leisure
